   Extinction, Scattering, and Absorption Properties Computed for
   Carbonaceous - Silicate Model for Interstellar Dust with R_V=3.1

Model consists of mixture of carbonaceous grains and amorphous
silicate grains.  Carbonaceous grains are PAH-like when small, and
graphite-like when large (see Li & Draine 2001).  Size distributions
from Weingartner & Draine (2001, hereafter WD01) "case A" model for
R_V=3.1, renormalized following Draine (2003a) [see below].

PAH optical properties are from Li & Draine (2001).  The PAH/graphitic
grains in the log-normal size distributions are assumed to be 50%
neutral and 50% ionized.  The PAH/graphitic grains in the size
distribution given by eq. (5,6) of Weingartner & Draine (2001) are
assumed to be 100% ionized.

Graphite and silicate optical properties from Draine (2003b).

For R_V=3.1: THIS MODEL
	     grain abundances relative to H have been reduced by a
             factor 0.93 relative to the R_V=3.1 size distribution with
	     [C/H]_PAH=60ppm in WD01.
             Factor 0.93 is due to reduction in adopted value for
             A_Ic/N_H in local ISM.
	     PAH C abundance relative to H is assumed to be
             [C/H]_PAH = 0.93*60ppm = 55.8ppm

For R_V=4.0: grain abundances relative to H have been increased by a
             factor 0.93*1.27=1.18 relative to the R_V=4.0 size
             distribution with [C/H]_PAH=40ppm in WD01
             Factor 0.93 is due to reduction in adopted value for
             A_Ic/N_H in local ISM.
             Factor 1.27 is the increase in A_Ic/N_H for R_V=4.0
             relative to A_Ic/N_H for R_V=3.1, based on eq.(5) of
             Draine (2003a).
             PAH C abundance relative to H is assumed to be
             [C/H]_PAH = 0.93*1.27*40ppm = 47.2ppm

For R_V=5.5: grain abundances relative to H have been increased by a
             factor 0.93*1.52=1.42 relative to the R_V=4.0 size
             distribution with [C/H]_PAH=30ppm in WD01.
             Factor 0.93 is due to reduction in adopted value for
             A_Ic/N_H in local ISM.
             Factor 1.52 is the increase in A_Ic/N_H for R_V=5.5
             relative to A_Ic/N_H for R_V=3.1, based on eq.(5) of
             Draine (2003a).
             PAH C abundance relative to H is assumed to be
	     [C/H]_PAH = 0.93*1.52*30ppm = 42.4ppm

References:

Draine, B.T. 2003a, "Interstellar Dust Grains", Annu. Rev. Astr. Astrophys.,
    41, 241-289
Draine, B.T. 2003b, "Scattering by Interstellar Dust Grains. I. Optical
    and Ultraviolet", Astrophys. J., 598, 1017-1025
Draine, B.T. 2003c, "Scattering by Interstellar Dust Grains. II. X-Rays",
    Astrophys. J., 598, 1026-1037
Li, A., & Draine, B.T. 2001, "Infrared Emission from Interstellar Dust.
    II. The Diffuse Interstellar Medium", Astrophys. J., 554, 778-802
Weingartner, J.C., & Draine, B.T. 2001, Dust Grain Size Distributions and
    Extinction in the Milky Way, LMC, and SMC", Astrophys. J., 548,
    296-309 (WD01).

This table was calculated by B.T. Draine, Princeton University,
1.94984E-02 0.4093  0.9630 9.095E-22 2.874E+04 0.94661
1.90546E-02 0.4153  0.9649 8.963E-22 2.803E+04 0.94896
1.86209E-02 0.4197  0.9670 8.816E-22 2.736E+04 0.95166
1.81970E-02 0.4216  0.9691 8.676E-22 2.684E+04 0.95447
1.77828E-02 0.4217  0.9705 8.629E-22 2.669E+04 0.95633
1.73780E-02 0.4262  0.9718 8.551E-22 2.625E+04 0.95808
1.69824E-02 0.4284  0.9731 8.479E-22 2.592E+04 0.95991
1.65959E-02 0.4341  0.9744 8.390E-22 2.540E+04 0.96160
1.62181E-02 0.4367  0.9758 8.290E-22 2.498E+04 0.96359
1.58489E-02 0.4397  0.9771 8.204E-22 2.458E+04 0.96535
1.54882E-02 0.4428  0.9783 8.117E-22 2.419E+04 0.96706
1.51356E-02 0.4459  0.9795 8.028E-22 2.379E+04 0.96874
1.47911E-02 0.4487  0.9807 7.936E-22 2.340E+04 0.97039
1.44544E-02 0.4513  0.9818 7.847E-22 2.303E+04 0.97195
1.41254E-02 0.4537  0.9829 7.748E-22 2.264E+04 0.97356
1.38038E-02 0.4551  0.9840 7.645E-22 2.228E+04 0.97515
1.34896E-02 0.4532  0.9851 7.539E-22 2.205E+04 0.97677
1.31826E-02 0.4534  0.9854 7.573E-22 2.214E+04 0.97728
1.28825E-02 0.4561  0.9866 7.416E-22 2.158E+04 0.97900
1.25893E-02 0.4553  0.9874 7.328E-22 2.135E+04 0.98025
1.23985E-02 0.4523  0.9881 7.238E-22 2.121E+04 0.98127 100 eV
1.23027E-02 0.4496  0.9883 7.215E-22 2.124E+04 0.98166
1.20226E-02 0.4340  0.9894 7.077E-22 2.143E+04 0.98325
1.19220E-02 0.4199  0.9894 7.154E-22 2.220E+04 0.98337 104 eV
1.18080E-02 0.4129  0.9875 7.808E-22 2.452E+04 0.98060 105 eV
1.17630E-02 0.4177  0.9864 8.062E-22 2.511E+04 0.97898 105.4 eV
1.17490E-02 0.4199  0.9860 8.138E-22 2.525E+04 0.97840
1.17410E-02 0.4213  0.9857 8.181E-22 2.532E+04 0.97805 105.6 eV Si L_23 peak
1.17190E-02 0.4268  0.9855 8.202E-22 2.515E+04 0.97763 105.8 eV
1.16967E-02 0.4323  0.9853 8.207E-22 2.492E+04 0.97732 106 eV
1.14815E-02 0.4640  0.9871 7.726E-22 2.215E+04 0.97983
1.12202E-02 0.4636  0.9885 7.512E-22 2.155E+04 0.98188
1.09648E-02 0.4597  0.9887 7.564E-22 2.186E+04 0.98220
1.07152E-02 0.4765  0.9890 7.503E-22 2.101E+04 0.98263
1.04713E-02 0.4831  0.9901 7.295E-22 2.017E+04 0.98428
1.02329E-02 0.4781  0.9906 7.259E-22 2.026E+04 0.98504
1.00000E-02 0.4814  0.9908 7.283E-22 2.020E+04 0.98527
9.77237E-03 0.4961  0.9910 7.242E-22 1.952E+04 0.98563
9.54993E-03 0.5052  0.9918 7.093E-22 1.877E+04 0.98672
9.33254E-03 0.5103  0.9923 6.976E-22 1.827E+04 0.98765
9.12011E-03 0.5140  0.9929 6.875E-22 1.787E+04 0.98845
8.91251E-03 0.5165  0.9933 6.790E-22 1.756E+04 0.98915
8.70964E-03 0.5192  0.9937 6.711E-22 1.726E+04 0.98978
8.51138E-03 0.5225  0.9941 6.633E-22 1.694E+04 0.99036
8.31764E-03 0.5252  0.9944 6.558E-22 1.666E+04 0.99091
8.12830E-03 0.5266  0.9948 6.467E-22 1.638E+04 0.99149
7.97840E-03 0.5164  0.9949 6.491E-22 1.679E+04 0.99163 155.4 eV
7.96810E-03 0.5174  0.9948 6.506E-22 1.679E+04 0.99158 155.6 eV Si L_1 peak
7.95790E-03 0.5189  0.9948 6.513E-22 1.676E+04 0.99155 155.8 eV
7.94328E-03 0.5213  0.9948 6.516E-22 1.669E+04 0.99155
7.76247E-03 0.5339  0.9952 6.398E-22 1.595E+04 0.99213
7.58578E-03 0.5358  0.9954 6.336E-22 1.573E+04 0.99254
7.41310E-03 0.5437  0.9957 6.256E-22 1.527E+04 0.99296
7.24436E-03 0.5456  0.9960 6.180E-22 1.502E+04 0.99337
7.07946E-03 0.5501  0.9962 6.121E-22 1.473E+04 0.99369
6.91831E-03 0.5571  0.9964 6.037E-22 1.430E+04 0.99406
6.76083E-03 0.5620  0.9966 5.953E-22 1.395E+04 0.99442
6.60693E-03 0.5665  0.9968 5.871E-22 1.361E+04 0.99475
6.45654E-03 0.5707  0.9970 5.791E-22 1.330E+04 0.99506
6.30957E-03 0.5749  0.9972 5.709E-22 1.298E+04 0.99535
6.16595E-03 0.5793  0.9974 5.627E-22 1.266E+04 0.99562
6.02560E-03 0.5837  0.9975 5.544E-22 1.234E+04 0.99588
5.88844E-03 0.5881  0.9977 5.458E-22 1.203E+04 0.99613
5.75440E-03 0.5923  0.9978 5.368E-22 1.171E+04 0.99636
5.62341E-03 0.5963  0.9979 5.276E-22 1.139E+04 0.99658
5.49541E-03 0.6004  0.9981 5.183E-22 1.108E+04 0.99678
5.37032E-03 0.6043  0.9982 5.086E-22 1.077E+04 0.99697
5.24807E-03 0.6078  0.9983 4.985E-22 1.046E+04 0.99715
5.12861E-03 0.6107  0.9984 4.877E-22 1.015E+04 0.99732
5.01187E-03 0.6129  0.9985 4.758E-22 9.850E+03 0.99748
4.89779E-03 0.6143  0.9986 4.630E-22 9.550E+03 0.99762
4.78630E-03 0.6149  0.9987 4.494E-22 9.256E+03 0.99775
4.67735E-03 0.6130  0.9987 4.331E-22 8.964E+03 0.99785
4.57088E-03 0.6089  0.9988 4.148E-22 8.677E+03 0.99794
4.46684E-03 0.6017  0.9988 3.939E-22 8.391E+03 0.99801
4.42800E-03 0.6034  0.9989 3.905E-22 8.284E+03 0.99805 280.0 eV
4.41220E-03 0.6087  0.9989 3.937E-22 8.241E+03 0.99810 281.0 eV
4.39660E-03 0.6191  0.9989 4.024E-22 8.198E+03 0.99816 282.0 eV
4.38110E-03 0.6376  0.9990 4.287E-22 8.311E+03 0.99826 283.0 eV
4.37330E-03 0.6520  0.9990 4.537E-22 8.444E+03 0.99829 283.5 eV
4.36560E-03 0.6577  0.9988 4.992E-22 9.140E+03 0.99813 284.0 eV
4.36516E-03 0.6508  0.9988 5.033E-22 9.402E+03 0.99809
4.35800E-03 0.5219  0.9982 5.905E-22 1.510E+04 0.99743 284.5 eV
4.35030E-03 0.4519  0.9978 6.649E-22 1.949E+04 0.99695 285.0 eV
4.34730E-03 0.4360  0.9977 6.850E-22 2.066E+04 0.99684 285.2 eV
4.34420E-03 0.4268  0.9976 6.981E-22 2.140E+04 0.99676 285.4 eV C K peak
4.34120E-03 0.4319  0.9978 6.842E-22 2.079E+04 0.99693 285.6 eV
4.33810E-03 0.4464  0.9980 6.545E-22 1.938E+04 0.99721 285.8 eV
4.33510E-03 0.4723  0.9984 6.040E-22 1.705E+04 0.99764 286.0 eV
4.32750E-03 0.4906  0.9987 5.616E-22 1.530E+04 0.99793 286.5 eV
4.32000E-03 0.5005  0.9988 5.374E-22 1.436E+04 0.99806 287.0 eV
4.30500E-03 0.5047  0.9988 5.232E-22 1.386E+04 0.99813 288.0 eV
4.29010E-03 0.5102  0.9989 5.120E-22 1.341E+04 0.99818 289.0 eV
4.27530E-03 0.5179  0.9989 4.937E-22 1.273E+04 0.99823 290.0 eV
4.26800E-03 0.5188  0.9990 4.874E-22 1.255E+04 0.99825 290.5 eV
4.26579E-03 0.5189  0.9990 4.862E-22 1.251E+04 0.99825
4.26060E-03 0.5197  0.9990 4.855E-22 1.247E+04 0.99826 291.0 eV
4.25770E-03 0.5132  0.9989 5.003E-22 1.303E+04 0.99824 291.2 eV
4.25330E-03 0.4945  0.9988 5.369E-22 1.452E+04 0.99814 291.5 eV
4.24600E-03 0.4843  0.9988 5.541E-22 1.528E+04 0.99808 292.0 eV
4.23150E-03 0.4842  0.9988 5.569E-22 1.537E+04 0.99807 293.0 eV
4.21710E-03 0.4875  0.9988 5.547E-22 1.521E+04 0.99808 294.0 eV
4.20280E-03 0.4916  0.9988 5.511E-22 1.498E+04 0.99810 295.0 eV
4.18860E-03 0.4972  0.9988 5.466E-22 1.470E+04 0.99812 296.0 eV
4.17450E-03 0.5080  0.9989 5.309E-22 1.397E+04 0.99820 297.0 eV
4.16869E-03 0.5096  0.9989 5.278E-22 1.384E+04 0.99822
4.16050E-03 0.5106  0.9989 5.249E-22 1.374E+04 0.99824 298.0 eV
4.14660E-03 0.5139  0.9989 5.194E-22 1.350E+04 0.99827 299.0 eV
4.13280E-03 0.5175  0.9989 5.115E-22 1.320E+04 0.99831 300.0 eV
4.10540E-03 0.5128  0.9990 5.117E-22 1.333E+04 0.99834 302.0 eV
4.07840E-03 0.5059  0.9989 5.241E-22 1.385E+04 0.99831 304.0 eV
4.07380E-03 0.5059  0.9989 5.246E-22 1.386E+04 0.99831
4.05180E-03 0.5047  0.9989 5.273E-22 1.397E+04 0.99832 306.0 eV
3.98107E-03 0.5160  0.9989 5.284E-22 1.368E+04 0.99832
3.89045E-03 0.5423  0.9990 4.990E-22 1.222E+04 0.99849
3.80189E-03 0.5513  0.9991 4.840E-22 1.162E+04 0.99860
3.71535E-03 0.5567  0.9992 4.741E-22 1.124E+04 0.99869
3.63078E-03 0.5628  0.9992 4.646E-22 1.086E+04 0.99876
3.54813E-03 0.5696  0.9992 4.545E-22 1.046E+04 0.99883
3.46737E-03 0.5763  0.9993 4.444E-22 1.007E+04 0.99890
3.38844E-03 0.5829  0.9993 4.341E-22 9.685E+03 0.99896
3.31131E-03 0.5891  0.9994 4.236E-22 9.309E+03 0.99902
3.23594E-03 0.5950  0.9994 4.130E-22 8.946E+03 0.99907
3.16228E-03 0.6008  0.9994 4.023E-22 8.591E+03 0.99912
3.09030E-03 0.6062  0.9994 3.914E-22 8.244E+03 0.99917
3.01995E-03 0.6111  0.9995 3.806E-22 7.916E+03 0.99921
2.95121E-03 0.6159  0.9995 3.695E-22 7.592E+03 0.99925
2.88403E-03 0.6205  0.9995 3.582E-22 7.272E+03 0.99929
2.81838E-03 0.6247  0.9995 3.466E-22 6.957E+03 0.99933
2.75423E-03 0.6286  0.9996 3.348E-22 6.651E+03 0.99936
2.69153E-03 0.6315  0.9996 3.227E-22 6.361E+03 0.99939
2.63027E-03 0.6337  0.9996 3.102E-22 6.077E+03 0.99942
2.57040E-03 0.6348  0.9996 2.971E-22 5.804E+03 0.99945
2.51189E-03 0.6338  0.9996 2.830E-22 5.543E+03 0.99947
2.45471E-03 0.6284  0.9997 2.663E-22 5.293E+03 0.99949
2.39883E-03 0.6160  0.9997 2.457E-22 5.047E+03 0.99951
2.38430E-03 0.6112  0.9997 2.397E-22 4.984E+03 0.99951 520.0 eV
2.36160E-03 0.5953  0.9997 2.257E-22 4.885E+03 0.99951 525.0 eV
2.34820E-03 0.5636  0.9996 2.129E-22 4.970E+03 0.99950 528.0 eV
2.34423E-03 0.5413  0.9996 2.159E-22 5.297E+03 0.99949
2.33930E-03 0.5326  0.9996 2.142E-22 5.357E+03 0.99949 530.0 eV
2.33490E-03 0.5241  0.9996 2.097E-22 5.339E+03 0.99948 531.0 eV
2.33050E-03 0.5066  0.9996 2.043E-22 5.391E+03 0.99947 532.0 eV
2.32620E-03 0.4780  0.9996 2.020E-22 5.639E+03 0.99946 533.0 eV
2.32180E-03 0.4493  0.9996 1.954E-22 5.757E+03 0.99943 534.0 eV
2.31750E-03 0.3865  0.9995 1.948E-22 6.394E+03 0.99939 535.0 eV
2.31310E-03 0.3139  0.9995 2.204E-22 8.090E+03 0.99935 536.0 eV
2.31100E-03 0.2941  0.9995 2.503E-22 9.450E+03 0.99935 536.5 eV
2.30880E-03 0.3017  0.9995 3.197E-22 1.194E+04 0.99935 537.0 eV
2.30710E-03 0.3195  0.9995 3.592E-22 1.308E+04 0.99933 537.4 eV
2.30630E-03 0.3295  0.9995 3.686E-22 1.322E+04 0.99932 537.6 eV O K peak
2.30540E-03 0.3426  0.9996 3.721E-22 1.309E+04 0.99932 537.8 eV
2.30450E-03 0.3560  0.9996 3.738E-22 1.288E+04 0.99933 538.0 eV
2.30240E-03 0.3853  0.9996 3.650E-22 1.200E+04 0.99936 538.5 eV
2.30030E-03 0.4144  0.9996 3.545E-22 1.110E+04 0.99939 539.0 eV
2.29960E-03 0.4225  0.9996 3.493E-22 1.079E+04 0.99940 540.0 eV
2.29180E-03 0.4466  0.9996 3.063E-22 9.068E+03 0.99946 541.0 eV
2.29087E-03 0.4461  0.9996 3.045E-22 9.021E+03 0.99946
2.28750E-03 0.4450  0.9996 2.996E-22 8.895E+03 0.99946 542.0 eV
2.28330E-03 0.4386  0.9996 2.943E-22 8.837E+03 0.99946 543.0 eV
2.27910E-03 0.4233  0.9996 2.976E-22 9.180E+03 0.99945 544.0 eV
2.27490E-03 0.4153  0.9996 3.106E-22 9.716E+03 0.99944 545.0 eV
2.27290E-03 0.4193  0.9996 3.188E-22 9.904E+03 0.99944 545.5 eV
2.27080E-03 0.4325  0.9996 3.209E-22 9.742E+03 0.99945 546.0 eV
2.26660E-03 0.4526  0.9996 3.179E-22 9.307E+03 0.99946 547.0 eV
2.26250E-03 0.4665  0.9996 3.136E-22 8.948E+03 0.99947 548.0 eV
2.25840E-03 0.4795  0.9997 3.045E-22 8.478E+03 0.99949 549.0 eV
2.25430E-03 0.4783  0.9997 2.981E-22 8.319E+03 0.99949 550.0 eV
2.25020E-03 0.4735  0.9997 2.914E-22 8.207E+03 0.99949 551.0 eV
2.24610E-03 0.4546  0.9997 2.923E-22 8.527E+03 0.99949 552.0 eV
2.24200E-03 0.4437  0.9996 3.029E-22 9.013E+03 0.99948 553.0 eV
2.23872E-03 0.4493  0.9997 3.062E-22 9.019E+03 0.99948
2.23800E-03 0.4511  0.9997 3.066E-22 9.001E+03 0.99948 554.0 eV
2.23390E-03 0.4528  0.9997 3.079E-22 9.012E+03 0.99948 555.0 eV
2.22750E-03 0.4531  0.9997 3.182E-22 9.310E+03 0.99948 556.6 eV
2.22590E-03 0.4590  0.9997 3.201E-22 9.261E+03 0.99948 557.0 eV
2.22190E-03 0.4762  0.9997 3.207E-22 8.986E+03 0.99949 558.0 eV
2.21800E-03 0.4918  0.9997 3.171E-22 8.621E+03 0.99950 559.0 eV
2.21400E-03 0.5018  0.9997 3.124E-22 8.324E+03 0.99951 560.0 eV
2.18776E-03 0.5264  0.9997 2.935E-22 7.434E+03 0.99954
2.13796E-03 0.5298  0.9997 2.798E-22 7.038E+03 0.99956
2.08930E-03 0.5356  0.9997 2.716E-22 6.747E+03 0.99958
2.04174E-03 0.5416  0.9997 2.636E-22 6.464E+03 0.99961
1.99526E-03 0.5470  0.9998 2.553E-22 6.186E+03 0.99962
1.94984E-03 0.5516  0.9998 2.467E-22 5.916E+03 0.99964
1.90546E-03 0.5550  0.9998 2.376E-22 5.655E+03 0.99966
1.86209E-03 0.5561  0.9998 2.275E-22 5.402E+03 0.99968
1.81970E-03 0.5532  0.9998 2.157E-22 5.155E+03 0.99969
1.77828E-03 0.5319  0.9998 1.970E-22 4.931E+03 0.99970
1.77120E-03 0.5201  0.9998 1.907E-22 4.896E+03 0.99969 700.0 eV
1.76870E-03 0.5138  0.9998 1.878E-22 4.884E+03 0.99969 701.0 eV
1.76620E-03 0.5053  0.9998 1.841E-22 4.872E+03 0.99969 702.0 eV
1.76360E-03 0.4929  0.9998 1.792E-22 4.862E+03 0.99969 703.0 eV
1.76110E-03 0.4739  0.9998 1.725E-22 4.854E+03 0.99968 704.0 eV
1.75860E-03 0.4323  0.9998 1.621E-22 4.923E+03 0.99966 705.0 eV
1.75740E-03 0.3883  0.9998 1.594E-22 5.214E+03 0.99964 705.5 eV
1.75610E-03 0.3267  0.9997 1.726E-22 6.216E+03 0.99962 706.0 eV
1.75560E-03 0.3081  0.9997 1.864E-22 6.898E+03 0.99962 706.2 eV
1.75520E-03 0.2987  0.9997 2.005E-22 7.520E+03 0.99962 706.4 eV
1.75470E-03 0.2932  0.9997 2.218E-22 8.386E+03 0.99962 706.6 eV
1.75420E-03 0.2938  0.9998 2.458E-22 9.283E+03 0.99963 706.8 eV
1.75370E-03 0.2984  0.9998 2.705E-22 1.015E+04 0.99962 707.0 eV
1.75320E-03 0.3058  0.9998 2.926E-22 1.087E+04 0.99961 707.2 eV
1.75270E-03 0.3155  0.9997 3.136E-22 1.148E+04 0.99960 707.4 eV
1.75220E-03 0.3264  0.9997 3.291E-22 1.186E+04 0.99959 707.6 eV
1.75170E-03 0.3387  0.9997 3.392E-22 1.200E+04 0.99959 707.8 eV Fe L_3 peak
1.75120E-03 0.3527  0.9997 3.440E-22 1.191E+04 0.99959 708.0 eV
1.75070E-03 0.3696  0.9997 3.441E-22 1.160E+04 0.99959 708.2 eV
1.75020E-03 0.3891  0.9998 3.403E-22 1.112E+04 0.99960 708.4 eV
1.74970E-03 0.4098  0.9998 3.341E-22 1.055E+04 0.99962 708.6 eV
1.74920E-03 0.4304  0.9998 3.258E-22 9.927E+03 0.99963 708.8 eV
1.74870E-03 0.4498  0.9998 3.155E-22 9.284E+03 0.99965 709.0 eV
1.74820E-03 0.4651  0.9998 3.046E-22 8.714E+03 0.99966 709.2 eV
1.74770E-03 0.4772  0.9998 2.953E-22 8.257E+03 0.99967 709.4 eV
1.74720E-03 0.4828  0.9998 2.880E-22 7.967E+03 0.99967 709.6 eV
1.74670E-03 0.4833  0.9998 2.826E-22 7.811E+03 0.99968 709.8 eV
1.74630E-03 0.4811  0.9998 2.797E-22 7.763E+03 0.99968 710.0 eV
1.74500E-03 0.4780  0.9998 2.765E-22 7.721E+03 0.99968 710.5 eV
1.74380E-03 0.4914  0.9998 2.729E-22 7.424E+03 0.99968 711.0 eV
1.74260E-03 0.5141  0.9998 2.644E-22 6.871E+03 0.99969 711.5 eV
1.74130E-03 0.5335  0.9998 2.527E-22 6.305E+03 0.99970 712.0 eV
1.73890E-03 0.5342  0.9998 2.366E-22 5.894E+03 0.99971 713.0 eV
1.73780E-03 0.5292  0.9998 2.330E-22 5.866E+03 0.99971
1.73650E-03 0.5236  0.9998 2.296E-22 5.851E+03 0.99971 714.0 eV
1.73400E-03 0.5152  0.9998 2.253E-22 5.842E+03 0.99971 715.0 eV
1.73160E-03 0.5084  0.9998 2.219E-22 5.834E+03 0.99971 716.0 eV
1.72920E-03 0.5006  0.9998 2.181E-22 5.827E+03 0.99970 717.0 eV
1.72680E-03 0.4855  0.9998 2.128E-22 5.856E+03 0.99970 718.0 eV
1.72440E-03 0.4451  0.9998 2.136E-22 6.340E+03 0.99969 719.0 eV
1.72320E-03 0.4219  0.9998 2.254E-22 6.971E+03 0.99969 719.5 eV
1.72200E-03 0.4024  0.9998 2.438E-22 7.793E+03 0.99968 720.0 eV
1.72150E-03 0.4025  0.9998 2.516E-22 8.040E+03 0.99967 720.2 eV
1.72100E-03 0.4063  0.9998 2.581E-22 8.196E+03 0.99967 720.4 eV
1.72060E-03 0.4116  0.9998 2.620E-22 8.246E+03 0.99967 720.6 eV Fe L_2 peak
1.72010E-03 0.4210  0.9998 2.650E-22 8.206E+03 0.99968 720.8 eV
1.71960E-03 0.4323  0.9998 2.656E-22 8.065E+03 0.99968 721.0 eV
1.71910E-03 0.4450  0.9998 2.643E-22 7.846E+03 0.99968 721.2 eV
1.71840E-03 0.4616  0.9998 2.608E-22 7.512E+03 0.99969 721.5 eV
1.71720E-03 0.4796  0.9998 2.537E-22 7.063E+03 0.99970 722.0 eV
1.71600E-03 0.4854  0.9998 2.481E-22 6.829E+03 0.99970 722.5 eV
1.71490E-03 0.4845  0.9998 2.466E-22 6.800E+03 0.99970 723.0 eV
1.71250E-03 0.4925  0.9998 2.445E-22 6.637E+03 0.99970 724.0 eV
1.71010E-03 0.5035  0.9998 2.384E-22 6.331E+03 0.99971 725.0 eV
1.70780E-03 0.5026  0.9998 2.348E-22 6.247E+03 0.99971 726.0 eV
1.70310E-03 0.4990  0.9998 2.322E-22 6.223E+03 0.99971 728.0 eV
1.69840E-03 0.4981  0.9998 2.310E-22 6.203E+03 0.99971 730.0 eV
1.69824E-03 0.4981  0.9998 2.310E-22 6.202E+03 0.99971
1.65959E-03 0.5007  0.9998 2.255E-22 6.022E+03 0.99973
1.62181E-03 0.5052  0.9998 2.209E-22 5.845E+03 0.99974
1.58489E-03 0.5094  0.9998 2.161E-22 5.672E+03 0.99975
1.54882E-03 0.5142  0.9999 2.119E-22 5.505E+03 0.99976
1.51356E-03 0.5219  0.9999 2.060E-22 5.267E+03 0.99978
1.47911E-03 0.5271  0.9999 1.991E-22 5.035E+03 0.99979
1.44544E-03 0.5187  0.9999 1.985E-22 5.110E+03 0.99979
1.41254E-03 0.5324  0.9999 1.914E-22 4.788E+03 0.99981
1.38038E-03 0.5359  0.9999 1.861E-22 4.620E+03 0.99981
1.34896E-03 0.5437  0.9999 1.803E-22 4.402E+03 0.99982
1.31826E-03 0.5490  0.9999 1.743E-22 4.205E+03 0.99983
1.28825E-03 0.5545  0.9999 1.687E-22 4.021E+03 0.99984
1.25893E-03 0.5602  0.9999 1.629E-22 3.832E+03 0.99985
1.23027E-03 0.5656  0.9999 1.571E-22 3.651E+03 0.99986
1.20226E-03 0.5709  0.9999 1.515E-22 3.476E+03 0.99986
1.17490E-03 0.5760  0.9999 1.458E-22 3.306E+03 0.99987
1.14815E-03 0.5809  0.9999 1.402E-22 3.142E+03 0.99987
1.12202E-03 0.5855  0.9999 1.346E-22 2.984E+03 0.99988
1.09648E-03 0.5899  0.9999 1.292E-22 2.833E+03 0.99989
1.07152E-03 0.5941  0.9999 1.238E-22 2.688E+03 0.99989
1.04713E-03 0.5979  0.9999 1.186E-22 2.550E+03 0.99990
1.02329E-03 0.6016  0.9999 1.135E-22 2.419E+03 0.99990
1.00000E-03 0.6043  0.9999 1.083E-22 2.291E+03 0.99990
9.77237E-04 0.6032  0.9999 1.022E-22 2.170E+03 0.99991
9.54993E-04 0.5965  0.9999 9.522E-23 2.055E+03 0.99991
9.50070E-04 0.5791  0.9999 9.368E-23 2.109E+03 0.99991 1305.0 eV
9.49340E-04 0.5717  0.9999 9.342E-23 2.140E+03 0.99991 1306.0 eV
9.48620E-04 0.5648  0.9999 9.248E-23 2.153E+03 0.99991 1307.0 eV
9.47890E-04 0.5462  0.9999 9.231E-23 2.241E+03 0.99991 1308.0 eV
9.47170E-04 0.5059  0.9999 9.436E-23 2.494E+03 0.99991 1309.0 eV
9.46800E-04 0.4841  0.9999 9.963E-23 2.749E+03 0.99991 1309.5 eV
9.46440E-04 0.4475  0.9999 1.110E-22 3.281E+03 0.99991 1310.0 eV
9.46150E-04 0.4324  0.9999 1.181E-22 3.586E+03 0.99990 1310.4 eV
9.46010E-04 0.4328  0.9999 1.195E-22 3.626E+03 0.99991 1310.6 eV Mg K peak
9.45870E-04 0.4383  0.9999 1.199E-22 3.601E+03 0.99991 1310.8 eV
9.45720E-04 0.4477  0.9999 1.197E-22 3.534E+03 0.99991 1311.0 eV
9.45360E-04 0.4754  0.9999 1.186E-22 3.327E+03 0.99991 1311.5 eV
9.45000E-04 0.5024  0.9999 1.159E-22 3.084E+03 0.99991 1312.0 eV
9.44280E-04 0.5353  0.9999 1.098E-22 2.729E+03 0.99991 1313.0 eV
9.43560E-04 0.5366  0.9999 1.075E-22 2.665E+03 0.99991 1314.0 eV
9.42840E-04 0.5368  0.9999 1.063E-22 2.633E+03 0.99991 1315.0 eV
9.42130E-04 0.5357  0.9999 1.055E-22 2.620E+03 0.99991 1316.0 eV
9.41410E-04 0.5282  0.9999 1.063E-22 2.683E+03 0.99991 1317.0 eV
9.40700E-04 0.5202  0.9999 1.086E-22 2.786E+03 0.99991 1318.0 eV
9.39980E-04 0.5237  0.9999 1.095E-22 2.789E+03 0.99991 1319.0 eV
9.39270E-04 0.5348  0.9999 1.087E-22 2.704E+03 0.99991 1320.0 eV
9.37850E-04 0.5500  0.9999 1.060E-22 2.551E+03 0.99991 1322.0 eV
9.36440E-04 0.5503  1.0000 1.040E-22 2.503E+03 0.99991 1324.0 eV
9.35020E-04 0.5346  0.9999 1.063E-22 2.645E+03 0.99991 1326.0 eV
9.36610E-04 0.5509  0.9999 1.042E-22 2.504E+03 0.99991 1328.0 eV
9.33254E-04 0.5366  1.0000 1.071E-22 2.655E+03 0.99991
9.32210E-04 0.5363  1.0000 1.084E-22 2.689E+03 0.99991 1330.0 eV
9.12011E-04 0.5751  1.0000 9.884E-23 2.246E+03 0.99992
8.91251E-04 0.5802  1.0000 9.483E-23 2.129E+03 0.99992
8.70964E-04 0.5855  1.0000 9.095E-23 2.017E+03 0.99993
8.51138E-04 0.5905  1.0000 8.715E-23 1.909E+03 0.99993
8.31764E-04 0.5951  1.0000 8.343E-23 1.807E+03 0.99993
8.12830E-04 0.5995  1.0000 7.983E-23 1.710E+03 0.99994
7.94328E-04 0.6038  1.0000 7.630E-23 1.617E+03 0.99994
7.76247E-04 0.6079  1.0000 7.283E-23 1.527E+03 0.99994
7.58578E-04 0.6119  1.0000 6.950E-23 1.443E+03 0.99994
