   Extinction, Scattering, and Absorption Properties Computed for
   Carbonaceous - Silicate Model for Interstellar Dust with R_V=5.5

Model consists of mixture of carbonaceous grains and amorphous
silicate grains.  Carbonaceous grains are PAH-like when small, and
graphite-like when large (see Li & Draine 2001).  Size distributions
from Weingartner & Draine (2001, hereafter WD01) case "A" model for
R_V=5.5, renormalized following Draine (2003a) [see below].

PAH optical properties are from Li & Draine (2001).  The PAH/graphitic
grains in the log-normal size distributions are assumed to be 50%
neutral and 50% ionized.  The PAH/graphitic grains in the size
distribution given by eq. (5,6) of Weingartner & Draine (2001) are
assumed to be 100% ionized.

Graphite and silicate optical properties from Draine (2003b).

For R_V=3.1: grain abundances relative to H have been reduced by a
             factor 0.93 relative to the R_V=3.1 size distribution with
	     [C/H]_PAH=60ppm in WD01.
             Factor 0.93 is due to reduction in adopted value for
             A_Ic/N_H in local ISM.
	     PAH C abundance relative to H is assumed to be
             [C/H]_PAH = 0.93*60ppm = 55.8ppm

For R_V=4.0: grain abundances relative to H have been increased by a
             factor 0.93*1.27=1.18 relative to the R_V=4.0 size
             distribution with [C/H]_PAH=40ppm in WD01
             Factor 0.93 is due to reduction in adopted value for
             A_Ic/N_H in local ISM.
             Factor 1.27 is the increase in A_Ic/N_H for R_V=4.0
             relative to A_Ic/N_H for R_V=3.1, based on eq.(5) of
             Draine (2003a).
             PAH C abundance relative to H is assumed to be
             [C/H]_PAH = 0.93*1.27*40ppm = 47.2ppm

For R_V=5.5: THIS MODEL
             grain abundances relative to H have been increased by a
             factor 0.93*1.52=1.42 relative to the R_V=4.0 size
             distribution with [C/H]_PAH=30ppm in WD01.
             Factor 0.93 is due to reduction in adopted value for
             A_Ic/N_H in local ISM.
             Factor 1.52 is the increase in A_Ic/N_H for R_V=5.5
             relative to A_Ic/N_H for R_V=3.1, based on eq.(5) of
             Draine (2003a).
             PAH C abundance relative to H is assumed to be
	     [C/H]_PAH = 0.93*1.52*30ppm = 42.4ppm

References:

Draine, B.T. 2003a, "Interstellar Dust Grains", Annu. Rev. Astr. Astrophys.,
    41, 241-289
Draine, B.T. 2003b, "Scattering by Interstellar Dust Grains. I. Optical
    and Ultraviolet", Astrophys. J., 598, 1017-1025
Draine, B.T. 2003c, "Scattering by Interstellar Dust Grains. II. X-Rays",
    Astrophys. J., 598, 1026-1037
Li, A., & Draine, B.T. 2001, "Infrared Emission from Interstellar Dust.
    II. The Diffuse Interstellar Medium", Astrophys. J., 554, 778-802
Weingartner, J.C., & Draine, B.T. 2001, Dust Grain Size Distributions and
    Extinction in the Milky Way, LMC, and SMC", Astrophys. J., 548,
    296-309 (WD01).

This table was calculated by B.T. Draine, Princeton University,
1.94984E-02 0.4834  0.9765 6.678E-22 1.569E+04 0.96491
1.90546E-02 0.4876  0.9777 6.625E-22 1.544E+04 0.96648
1.86209E-02 0.4907  0.9790 6.568E-22 1.521E+04 0.96829
1.81970E-02 0.4924  0.9804 6.509E-22 1.502E+04 0.97022
1.77828E-02 0.4935  0.9815 6.469E-22 1.490E+04 0.97168
1.73780E-02 0.4969  0.9824 6.430E-22 1.471E+04 0.97292
1.69824E-02 0.4991  0.9833 6.389E-22 1.455E+04 0.97425
1.65959E-02 0.5030  0.9842 6.351E-22 1.435E+04 0.97540
1.62181E-02 0.5052  0.9851 6.306E-22 1.419E+04 0.97677
1.58489E-02 0.5076  0.9860 6.265E-22 1.403E+04 0.97800
1.54882E-02 0.5101  0.9868 6.226E-22 1.387E+04 0.97918
1.51356E-02 0.5125  0.9876 6.186E-22 1.371E+04 0.98032
1.47911E-02 0.5148  0.9883 6.145E-22 1.356E+04 0.98145
1.44544E-02 0.5169  0.9891 6.106E-22 1.341E+04 0.98251
1.41254E-02 0.5189  0.9898 6.063E-22 1.326E+04 0.98358
1.38038E-02 0.5204  0.9905 6.019E-22 1.313E+04 0.98464
1.34896E-02 0.5200  0.9912 5.966E-22 1.302E+04 0.98575
1.31826E-02 0.5211  0.9915 5.954E-22 1.297E+04 0.98625
1.28825E-02 0.5231  0.9922 5.899E-22 1.279E+04 0.98730
1.25893E-02 0.5233  0.9927 5.854E-22 1.269E+04 0.98814
1.23985E-02 0.5219  0.9931 5.809E-22 1.263E+04 0.98881 100 eV
1.23027E-02 0.5206  0.9933 5.790E-22 1.262E+04 0.98909
1.20226E-02 0.5116  0.9940 5.692E-22 1.264E+04 0.99014
1.19220E-02 0.5035  0.9941 5.671E-22 1.281E+04 0.99038 104 eV
1.18080E-02 0.5036  0.9934 5.833E-22 1.317E+04 0.98944 105 eV
1.17630E-02 0.5082  0.9930 5.904E-22 1.321E+04 0.98874 105.4 eV
1.17490E-02 0.5099  0.9928 5.925E-22 1.321E+04 0.98847
1.17410E-02 0.5110  0.9927 5.938E-22 1.320E+04 0.98830 105.6 eV Si L_23 peak
1.17190E-02 0.5142  0.9925 5.951E-22 1.315E+04 0.98803 105.8 eV
1.16967E-02 0.5173  0.9924 5.960E-22 1.308E+04 0.98780 106 eV
1.14815E-02 0.5325  0.9930 5.891E-22 1.252E+04 0.98860
1.12202E-02 0.5326  0.9938 5.821E-22 1.237E+04 0.98978
1.09648E-02 0.5315  0.9940 5.807E-22 1.237E+04 0.99015
1.07152E-02 0.5408  0.9941 5.805E-22 1.212E+04 0.99031
1.04713E-02 0.5447  0.9947 5.750E-22 1.191E+04 0.99119
1.02329E-02 0.5427  0.9950 5.715E-22 1.188E+04 0.99174
1.00000E-02 0.5452  0.9952 5.710E-22 1.181E+04 0.99194
9.77237E-03 0.5534  0.9953 5.709E-22 1.160E+04 0.99209
9.54993E-03 0.5587  0.9956 5.674E-22 1.139E+04 0.99266
9.33254E-03 0.5621  0.9960 5.639E-22 1.123E+04 0.99319
9.12011E-03 0.5649  0.9963 5.605E-22 1.109E+04 0.99366
8.91251E-03 0.5669  0.9965 5.573E-22 1.098E+04 0.99408
8.70964E-03 0.5691  0.9967 5.543E-22 1.086E+04 0.99445
8.51138E-03 0.5716  0.9969 5.514E-22 1.074E+04 0.99480
8.31764E-03 0.5738  0.9971 5.485E-22 1.063E+04 0.99513
8.12830E-03 0.5754  0.9973 5.450E-22 1.052E+04 0.99547
7.97840E-03 0.5700  0.9974 5.424E-22 1.061E+04 0.99563 155.4 eV
7.96810E-03 0.5705  0.9974 5.429E-22 1.060E+04 0.99561 155.6 eV Si L_1 peak
7.95790E-03 0.5713  0.9974 5.433E-22 1.059E+04 0.99559 155.8 eV
7.94328E-03 0.5726  0.9974 5.437E-22 1.057E+04 0.99558
7.76247E-03 0.5805  0.9976 5.416E-22 1.033E+04 0.99587
7.58578E-03 0.5822  0.9977 5.389E-22 1.024E+04 0.99611
7.41310E-03 0.5875  0.9979 5.369E-22 1.007E+04 0.99634
7.24436E-03 0.5894  0.9980 5.338E-22 9.968E+03 0.99658
7.07946E-03 0.5926  0.9981 5.317E-22 9.850E+03 0.99676
6.91831E-03 0.5976  0.9982 5.294E-22 9.687E+03 0.99696
6.76083E-03 0.6015  0.9984 5.267E-22 9.545E+03 0.99716
6.60693E-03 0.6051  0.9985 5.239E-22 9.409E+03 0.99735
6.45654E-03 0.6086  0.9986 5.211E-22 9.275E+03 0.99752
6.30957E-03 0.6122  0.9987 5.183E-22 9.140E+03 0.99769
6.16595E-03 0.6160  0.9988 5.154E-22 9.001E+03 0.99784
6.02560E-03 0.6199  0.9988 5.126E-22 8.861E+03 0.99798
5.88844E-03 0.6239  0.9989 5.096E-22 8.716E+03 0.99812
5.75440E-03 0.6279  0.9990 5.063E-22 8.569E+03 0.99825
5.62341E-03 0.6319  0.9991 5.029E-22 8.419E+03 0.99837
5.49541E-03 0.6360  0.9991 4.995E-22 8.268E+03 0.99849
5.37032E-03 0.6401  0.9992 4.958E-22 8.114E+03 0.99860
5.24807E-03 0.6441  0.9993 4.917E-22 7.959E+03 0.99870
5.12861E-03 0.6478  0.9993 4.872E-22 7.802E+03 0.99879
5.01187E-03 0.6512  0.9994 4.817E-22 7.641E+03 0.99888
4.89779E-03 0.6541  0.9994 4.754E-22 7.479E+03 0.99897
4.78630E-03 0.6563  0.9995 4.681E-22 7.317E+03 0.99905
4.67735E-03 0.6563  0.9995 4.576E-22 7.153E+03 0.99912
4.57088E-03 0.6533  0.9995 4.432E-22 6.987E+03 0.99917
4.46684E-03 0.6448  0.9996 4.221E-22 6.818E+03 0.99921
4.42800E-03 0.6464  0.9996 4.200E-22 6.755E+03 0.99923 280.0 eV
4.41220E-03 0.6529  0.9996 4.262E-22 6.728E+03 0.99925 281.0 eV
4.39660E-03 0.6642  0.9996 4.390E-22 6.703E+03 0.99927 282.0 eV
4.38110E-03 0.6792  0.9996 4.663E-22 6.803E+03 0.99928 283.0 eV
4.37330E-03 0.6874  0.9996 4.863E-22 6.912E+03 0.99924 283.5 eV
4.36560E-03 0.6855  0.9994 5.208E-22 7.449E+03 0.99904 284.0 eV
4.36516E-03 0.6793  0.9994 5.240E-22 7.642E+03 0.99902
4.35800E-03 0.5720  0.9990 5.922E-22 1.153E+04 0.99858 284.5 eV
4.35030E-03 0.5124  0.9987 6.493E-22 1.440E+04 0.99827 285.0 eV
4.34730E-03 0.4986  0.9987 6.646E-22 1.515E+04 0.99820 285.2 eV
4.34420E-03 0.4905  0.9986 6.746E-22 1.563E+04 0.99814 285.4 eV C K peak
4.34120E-03 0.4954  0.9987 6.639E-22 1.523E+04 0.99827 285.6 eV
4.33810E-03 0.5088  0.9989 6.412E-22 1.432E+04 0.99847 285.8 eV
4.33510E-03 0.5325  0.9992 6.021E-22 1.280E+04 0.99879 286.0 eV
4.32750E-03 0.5496  0.9994 5.691E-22 1.166E+04 0.99902 286.5 eV
4.32000E-03 0.5589  0.9995 5.502E-22 1.103E+04 0.99912 287.0 eV
4.30500E-03 0.5634  0.9995 5.393E-22 1.071E+04 0.99917 288.0 eV
4.29010E-03 0.5687  0.9995 5.309E-22 1.041E+04 0.99921 289.0 eV
4.27530E-03 0.5760  0.9996 5.166E-22 9.962E+03 0.99926 290.0 eV
4.26800E-03 0.5771  0.9996 5.115E-22 9.839E+03 0.99927 290.5 eV
4.26579E-03 0.5773  0.9996 5.106E-22 9.816E+03 0.99928
4.26060E-03 0.5780  0.9996 5.103E-22 9.793E+03 0.99928 291.0 eV
4.25770E-03 0.5723  0.9996 5.225E-22 1.016E+04 0.99925 291.2 eV
4.25330E-03 0.5556  0.9995 5.520E-22 1.115E+04 0.99916 291.5 eV
4.24600E-03 0.5468  0.9994 5.657E-22 1.166E+04 0.99911 292.0 eV
4.23150E-03 0.5469  0.9994 5.685E-22 1.171E+04 0.99910 293.0 eV
4.21710E-03 0.5500  0.9994 5.674E-22 1.161E+04 0.99910 294.0 eV
4.20280E-03 0.5538  0.9994 5.651E-22 1.147E+04 0.99911 295.0 eV
4.18860E-03 0.5588  0.9994 5.623E-22 1.128E+04 0.99912 296.0 eV
4.17450E-03 0.5686  0.9995 5.506E-22 1.080E+04 0.99917 297.0 eV
4.16869E-03 0.5702  0.9995 5.483E-22 1.072E+04 0.99919
4.16050E-03 0.5713  0.9995 5.462E-22 1.065E+04 0.99920 298.0 eV
4.14660E-03 0.5746  0.9995 5.425E-22 1.049E+04 0.99922 299.0 eV
4.13280E-03 0.5782  0.9995 5.366E-22 1.029E+04 0.99925 300.0 eV
4.10540E-03 0.5752  0.9996 5.376E-22 1.039E+04 0.99927 302.0 eV
4.07840E-03 0.5697  0.9995 5.484E-22 1.073E+04 0.99924 304.0 eV
4.07380E-03 0.5698  0.9995 5.490E-22 1.074E+04 0.99924
4.05180E-03 0.5692  0.9995 5.519E-22 1.081E+04 0.99923 306.0 eV
3.98107E-03 0.5797  0.9995 5.558E-22 1.062E+04 0.99920
3.89045E-03 0.6040  0.9996 5.362E-22 9.655E+03 0.99930
3.80189E-03 0.6141  0.9996 5.274E-22 9.254E+03 0.99937
3.71535E-03 0.6211  0.9996 5.224E-22 9.001E+03 0.99941
3.63078E-03 0.6285  0.9996 5.175E-22 8.742E+03 0.99945
3.54813E-03 0.6364  0.9997 5.120E-22 8.467E+03 0.99948
3.46737E-03 0.6441  0.9997 5.061E-22 8.190E+03 0.99951
3.38844E-03 0.6516  0.9997 4.998E-22 7.919E+03 0.99954
3.31131E-03 0.6589  0.9997 4.931E-22 7.650E+03 0.99957
3.23594E-03 0.6657  0.9997 4.860E-22 7.389E+03 0.99960
3.16228E-03 0.6723  0.9997 4.784E-22 7.130E+03 0.99962
3.09030E-03 0.6786  0.9998 4.704E-22 6.875E+03 0.99964
3.01995E-03 0.6844  0.9998 4.620E-22 6.631E+03 0.99966
2.95121E-03 0.6899  0.9998 4.530E-22 6.388E+03 0.99968
2.88403E-03 0.6951  0.9998 4.433E-22 6.146E+03 0.99970
2.81838E-03 0.7000  0.9998 4.330E-22 5.907E+03 0.99972
2.75423E-03 0.7045  0.9998 4.220E-22 5.672E+03 0.99973
2.69153E-03 0.7081  0.9998 4.103E-22 5.448E+03 0.99974
2.63027E-03 0.7109  0.9998 3.976E-22 5.227E+03 0.99976
2.57040E-03 0.7127  0.9998 3.837E-22 5.013E+03 0.99977
2.51189E-03 0.7127  0.9998 3.678E-22 4.806E+03 0.99978
2.45471E-03 0.7087  0.9999 3.477E-22 4.606E+03 0.99979
2.39883E-03 0.6980  0.9999 3.210E-22 4.409E+03 0.99979
2.38430E-03 0.6936  0.9999 3.128E-22 4.358E+03 0.99979 520.0 eV
2.36160E-03 0.6786  0.9998 2.928E-22 4.278E+03 0.99979 525.0 eV
2.34820E-03 0.6469  0.9998 2.715E-22 4.359E+03 0.99977 528.0 eV
2.34423E-03 0.6240  0.9998 2.719E-22 4.649E+03 0.99977
2.33930E-03 0.6148  0.9998 2.685E-22 4.703E+03 0.99977 530.0 eV
2.33490E-03 0.6057  0.9998 2.615E-22 4.689E+03 0.99976 531.0 eV
2.33050E-03 0.5867  0.9998 2.519E-22 4.735E+03 0.99975 532.0 eV
2.32620E-03 0.5553  0.9998 2.447E-22 4.949E+03 0.99974 533.0 eV
2.32180E-03 0.5219  0.9998 2.323E-22 5.050E+03 0.99972 534.0 eV
2.31750E-03 0.4479  0.9998 2.220E-22 5.575E+03 0.99968 535.0 eV
2.31310E-03 0.3674  0.9997 2.381E-22 6.849E+03 0.99964 536.0 eV
2.31100E-03 0.3532  0.9997 2.633E-22 7.743E+03 0.99965 536.5 eV
2.30880E-03 0.3801  0.9998 3.228E-22 9.100E+03 0.99969 537.0 eV
2.30710E-03 0.4061  0.9998 3.556E-22 9.605E+03 0.99970 537.4 eV
2.30630E-03 0.4177  0.9998 3.649E-22 9.662E+03 0.99971 537.6 eV O K peak
2.30540E-03 0.4311  0.9998 3.713E-22 9.605E+03 0.99971 537.8 eV
2.30450E-03 0.4444  0.9998 3.766E-22 9.516E+03 0.99972 538.0 eV
2.30240E-03 0.4720  0.9998 3.798E-22 9.119E+03 0.99973 538.5 eV
2.30030E-03 0.4993  0.9998 3.809E-22 8.673E+03 0.99975 539.0 eV
2.29960E-03 0.5069  0.9998 3.793E-22 8.506E+03 0.99975 540.0 eV
2.29180E-03 0.5296  0.9998 3.504E-22 7.496E+03 0.99977 541.0 eV
2.29087E-03 0.5291  0.9998 3.486E-22 7.466E+03 0.99977
2.28750E-03 0.5279  0.9998 3.440E-22 7.385E+03 0.99977 542.0 eV
2.28330E-03 0.5214  0.9998 3.375E-22 7.347E+03 0.99977 543.0 eV
2.27910E-03 0.5062  0.9998 3.369E-22 7.566E+03 0.99976 544.0 eV
2.27490E-03 0.4989  0.9998 3.463E-22 7.892E+03 0.99976 545.0 eV
2.27290E-03 0.5033  0.9998 3.542E-22 8.002E+03 0.99976 545.5 eV
2.27080E-03 0.5163  0.9998 3.594E-22 7.906E+03 0.99977 546.0 eV
2.26660E-03 0.5358  0.9998 3.620E-22 7.641E+03 0.99977 547.0 eV
2.26250E-03 0.5492  0.9999 3.617E-22 7.415E+03 0.99978 548.0 eV
2.25840E-03 0.5618  0.9999 3.566E-22 7.107E+03 0.99978 549.0 eV
2.25430E-03 0.5607  0.9999 3.504E-22 7.000E+03 0.99978 550.0 eV
2.25020E-03 0.5561  0.9999 3.429E-22 6.924E+03 0.99978 551.0 eV
2.24610E-03 0.5376  0.9998 3.394E-22 7.139E+03 0.99978 552.0 eV
2.24200E-03 0.5270  0.9998 3.465E-22 7.453E+03 0.99978 553.0 eV
2.23872E-03 0.5327  0.9998 3.508E-22 7.457E+03 0.99978
2.23800E-03 0.5344  0.9998 3.516E-22 7.445E+03 0.99978 554.0 eV
2.23390E-03 0.5361  0.9999 3.532E-22 7.451E+03 0.99978 555.0 eV
2.22750E-03 0.5365  0.9999 3.622E-22 7.635E+03 0.99978 556.6 eV
2.22590E-03 0.5422  0.9999 3.652E-22 7.605E+03 0.99978 557.0 eV
2.22190E-03 0.5584  0.9999 3.701E-22 7.432E+03 0.99979 558.0 eV
2.21800E-03 0.5732  0.9999 3.708E-22 7.196E+03 0.99979 559.0 eV
2.21400E-03 0.5829  0.9999 3.690E-22 6.999E+03 0.99980 560.0 eV
2.18776E-03 0.6070  0.9999 3.568E-22 6.378E+03 0.99981
2.13796E-03 0.6109  0.9999 3.441E-22 6.089E+03 0.99982
2.08930E-03 0.6168  0.9999 3.370E-22 5.873E+03 0.99983
2.04174E-03 0.6229  0.9999 3.301E-22 5.661E+03 0.99984
1.99526E-03 0.6284  0.9999 3.225E-22 5.449E+03 0.99985
1.94984E-03 0.6332  0.9999 3.142E-22 5.241E+03 0.99986
1.90546E-03 0.6368  0.9999 3.051E-22 5.039E+03 0.99986
1.86209E-03 0.6383  0.9999 2.942E-22 4.839E+03 0.99987
1.81970E-03 0.6359  0.9999 2.804E-22 4.643E+03 0.99988
1.77828E-03 0.6154  0.9999 2.551E-22 4.463E+03 0.99988
1.77120E-03 0.6034  0.9999 2.458E-22 4.434E+03 0.99987 700.0 eV
1.76870E-03 0.5969  0.9999 2.414E-22 4.424E+03 0.99987 701.0 eV
1.76620E-03 0.5881  0.9999 2.357E-22 4.415E+03 0.99987 702.0 eV
1.76360E-03 0.5750  0.9999 2.280E-22 4.407E+03 0.99987 703.0 eV
1.76110E-03 0.5542  0.9999 2.171E-22 4.400E+03 0.99986 704.0 eV
1.75860E-03 0.5070  0.9999 1.988E-22 4.458E+03 0.99984 705.0 eV
1.75740E-03 0.4561  0.9999 1.899E-22 4.697E+03 0.99982 705.5 eV
1.75610E-03 0.3882  0.9999 1.969E-22 5.479E+03 0.99981 706.0 eV
1.75560E-03 0.3712  0.9999 2.090E-22 5.975E+03 0.99981 706.2 eV
1.75520E-03 0.3652  0.9999 2.218E-22 6.403E+03 0.99981 706.4 eV
1.75470E-03 0.3656  0.9999 2.413E-22 6.961E+03 0.99982 706.6 eV
1.75420E-03 0.3730  0.9999 2.627E-22 7.491E+03 0.99983 706.8 eV
1.75370E-03 0.3839  0.9999 2.841E-22 7.960E+03 0.99984 707.0 eV
1.75320E-03 0.3965  0.9999 3.030E-22 8.315E+03 0.99984 707.2 eV
1.75270E-03 0.4102  0.9999 3.206E-22 8.599E+03 0.99984 707.4 eV
1.75220E-03 0.4235  0.9999 3.342E-22 8.763E+03 0.99984 707.6 eV
1.75170E-03 0.4369  0.9999 3.445E-22 8.821E+03 0.99984 707.8 eV Fe L_3 peak
1.75120E-03 0.4509  0.9999 3.517E-22 8.782E+03 0.99985 708.0 eV
1.75070E-03 0.4668  0.9999 3.567E-22 8.648E+03 0.99985 708.2 eV
1.75020E-03 0.4847  0.9999 3.597E-22 8.429E+03 0.99985 708.4 eV
1.74970E-03 0.5034  0.9999 3.610E-22 8.153E+03 0.99986 708.6 eV
1.74920E-03 0.5221  0.9999 3.606E-22 7.837E+03 0.99986 708.8 eV
1.74870E-03 0.5397  0.9999 3.576E-22 7.486E+03 0.99987 709.0 eV
1.74820E-03 0.5538  0.9999 3.526E-22 7.155E+03 0.99987 709.2 eV
1.74770E-03 0.5650  0.9999 3.476E-22 6.875E+03 0.99987 709.4 eV
1.74720E-03 0.5703  0.9999 3.424E-22 6.692E+03 0.99988 709.6 eV
1.74670E-03 0.5709  0.9999 3.377E-22 6.591E+03 0.99988 709.8 eV
1.74630E-03 0.5689  0.9999 3.346E-22 6.560E+03 0.99988 710.0 eV
1.74500E-03 0.5660  0.9999 3.310E-22 6.532E+03 0.99988 710.5 eV
1.74380E-03 0.5785  0.9999 3.305E-22 6.334E+03 0.99988 711.0 eV
1.74260E-03 0.5997  0.9999 3.270E-22 5.953E+03 0.99988 711.5 eV
1.74130E-03 0.6179  0.9999 3.189E-22 5.543E+03 0.99989 712.0 eV
1.73890E-03 0.6189  0.9999 3.019E-22 5.232E+03 0.99989 713.0 eV
1.73780E-03 0.6142  0.9999 2.971E-22 5.212E+03 0.99989
1.73650E-03 0.6090  0.9999 2.924E-22 5.200E+03 0.99988 714.0 eV
1.73400E-03 0.6010  0.9999 2.862E-22 5.193E+03 0.99988 715.0 eV
1.73160E-03 0.5943  0.9999 2.812E-22 5.187E+03 0.99988 716.0 eV
1.72920E-03 0.5867  0.9999 2.757E-22 5.181E+03 0.99988 717.0 eV
1.72680E-03 0.5717  0.9999 2.672E-22 5.204E+03 0.99988 718.0 eV
1.72440E-03 0.5313  0.9999 2.613E-22 5.569E+03 0.99987 719.0 eV
1.72320E-03 0.5091  0.9999 2.697E-22 6.022E+03 0.99987 719.5 eV
1.72200E-03 0.4913  0.9999 2.842E-22 6.576E+03 0.99987 720.0 eV
1.72150E-03 0.4923  0.9999 2.917E-22 6.735E+03 0.99987 720.2 eV
1.72100E-03 0.4967  0.9999 2.985E-22 6.832E+03 0.99987 720.4 eV
1.72060E-03 0.5024  0.9999 3.033E-22 6.863E+03 0.99987 720.6 eV Fe L_2 peak
1.72010E-03 0.5118  0.9999 3.080E-22 6.838E+03 0.99987 720.8 eV
1.71960E-03 0.5229  0.9999 3.110E-22 6.749E+03 0.99987 721.0 eV
1.71910E-03 0.5351  0.9999 3.126E-22 6.609E+03 0.99988 721.2 eV
1.71840E-03 0.5509  0.9999 3.129E-22 6.390E+03 0.99988 721.5 eV
1.71720E-03 0.5679  0.9999 3.096E-22 6.084E+03 0.99988 722.0 eV
1.71600E-03 0.5733  0.9999 3.051E-22 5.920E+03 0.99988 722.5 eV
1.71490E-03 0.5724  0.9999 3.034E-22 5.900E+03 0.99988 723.0 eV
1.71250E-03 0.5800  0.9999 3.028E-22 5.784E+03 0.99989 724.0 eV
1.71010E-03 0.5904  0.9999 2.985E-22 5.561E+03 0.99989 725.0 eV
1.70780E-03 0.5895  0.9999 2.946E-22 5.499E+03 0.99989 726.0 eV
1.70310E-03 0.5862  0.9999 2.912E-22 5.480E+03 0.99989 728.0 eV
1.69840E-03 0.5853  0.9999 2.898E-22 5.465E+03 0.99989 730.0 eV
1.69824E-03 0.5853  0.9999 2.898E-22 5.465E+03 0.99989
1.65959E-03 0.5884  0.9999 2.847E-22 5.329E+03 0.99989
1.62181E-03 0.5934  0.9999 2.809E-22 5.194E+03 0.99990
1.58489E-03 0.5979  0.9999 2.768E-22 5.061E+03 0.99991
1.54882E-03 0.6031  0.9999 2.732E-22 4.932E+03 0.99991
1.51356E-03 0.6110  0.9999 2.683E-22 4.746E+03 0.99992
1.47911E-03 0.6164  1.0000 2.616E-22 4.563E+03 0.99992
1.44544E-03 0.6092  1.0000 2.601E-22 4.622E+03 0.99992
1.41254E-03 0.6226  1.0000 2.543E-22 4.366E+03 0.99993
1.38038E-03 0.6264  1.0000 2.490E-22 4.230E+03 0.99993
1.34896E-03 0.6342  1.0000 2.436E-22 4.052E+03 0.99994
1.31826E-03 0.6397  1.0000 2.374E-22 3.890E+03 0.99994
1.28825E-03 0.6452  1.0000 2.316E-22 3.737E+03 0.99994
1.25893E-03 0.6510  1.0000 2.254E-22 3.578E+03 0.99995
1.23027E-03 0.6564  1.0000 2.192E-22 3.424E+03 0.99995
1.20226E-03 0.6617  1.0000 2.129E-22 3.275E+03 0.99995
1.17490E-03 0.6668  1.0000 2.064E-22 3.127E+03 0.99995
1.14815E-03 0.6717  1.0000 1.999E-22 2.984E+03 0.99996
1.12202E-03 0.6763  1.0000 1.933E-22 2.845E+03 0.99996
1.09648E-03 0.6807  1.0000 1.867E-22 2.711E+03 0.99996
1.07152E-03 0.6848  1.0000 1.801E-22 2.582E+03 0.99996
1.04713E-03 0.6886  1.0000 1.736E-22 2.458E+03 0.99996
1.02329E-03 0.6923  1.0000 1.671E-22 2.338E+03 0.99997
1.00000E-03 0.6950  1.0000 1.602E-22 2.222E+03 0.99997
9.77237E-04 0.6944  1.0000 1.519E-22 2.111E+03 0.99997
9.54993E-04 0.6886  1.0000 1.416E-22 2.005E+03 0.99997
9.50070E-04 0.6730  1.0000 1.382E-22 2.056E+03 0.99997 1305.0 eV
9.49340E-04 0.6662  1.0000 1.373E-22 2.085E+03 0.99997 1306.0 eV
9.48620E-04 0.6599  1.0000 1.355E-22 2.096E+03 0.99997 1307.0 eV
9.47890E-04 0.6426  1.0000 1.341E-22 2.179E+03 0.99997 1308.0 eV
9.47170E-04 0.6047  1.0000 1.341E-22 2.412E+03 0.99997 1309.0 eV
9.46800E-04 0.5841  1.0000 1.397E-22 2.643E+03 0.99997 1309.5 eV
9.46440E-04 0.5492  1.0000 1.519E-22 3.113E+03 0.99997 1310.0 eV
9.46150E-04 0.5347  1.0000 1.595E-22 3.374E+03 0.99997 1310.4 eV
9.46010E-04 0.5353  1.0000 1.613E-22 3.408E+03 0.99997 1310.6 eV Mg K peak
9.45870E-04 0.5409  1.0000 1.622E-22 3.388E+03 0.99997 1310.8 eV
9.45720E-04 0.5502  1.0000 1.628E-22 3.331E+03 0.99997 1311.0 eV
9.45360E-04 0.5773  1.0000 1.640E-22 3.153E+03 0.99997 1311.5 eV
9.45000E-04 0.6029  1.0000 1.629E-22 2.941E+03 0.99997 1312.0 eV
9.44280E-04 0.6335  1.0000 1.576E-22 2.626E+03 0.99997 1313.0 eV
9.43560E-04 0.6347  1.0000 1.545E-22 2.568E+03 0.99997 1314.0 eV
9.42840E-04 0.6348  1.0000 1.529E-22 2.539E+03 0.99997 1315.0 eV
9.42130E-04 0.6338  1.0000 1.517E-22 2.527E+03 0.99997 1316.0 eV
9.41410E-04 0.6269  1.0000 1.523E-22 2.584E+03 0.99997 1317.0 eV
9.40700E-04 0.6195  1.0000 1.547E-22 2.677E+03 0.99997 1318.0 eV
9.39980E-04 0.6228  1.0000 1.562E-22 2.679E+03 0.99997 1319.0 eV
9.39270E-04 0.6332  1.0000 1.561E-22 2.603E+03 0.99997 1320.0 eV
9.37850E-04 0.6472  1.0000 1.536E-22 2.464E+03 0.99997 1322.0 eV
9.36440E-04 0.6474  1.0000 1.509E-22 2.420E+03 0.99997 1324.0 eV
9.35020E-04 0.6330  1.0000 1.528E-22 2.550E+03 0.99997 1326.0 eV
9.36610E-04 0.6479  1.0000 1.512E-22 2.421E+03 0.99997 1328.0 eV
9.33254E-04 0.6349  1.0000 1.541E-22 2.559E+03 0.99997
9.32210E-04 0.6347  1.0000 1.559E-22 2.590E+03 0.99997 1330.0 eV
9.12011E-04 0.6703  1.0000 1.458E-22 2.186E+03 0.99997
8.91251E-04 0.6752  1.0000 1.407E-22 2.078E+03 0.99997
8.70964E-04 0.6802  1.0000 1.357E-22 1.974E+03 0.99998
8.51138E-04 0.6849  1.0000 1.308E-22 1.874E+03 0.99998
8.31764E-04 0.6893  1.0000 1.258E-22 1.778E+03 0.99998
8.12830E-04 0.6934  1.0000 1.210E-22 1.687E+03 0.99998
7.94328E-04 0.6974  1.0000 1.162E-22 1.599E+03 0.99998
7.76247E-04 0.7013  1.0000 1.114E-22 1.513E+03 0.99998
7.58578E-04 0.7050  1.0000 1.068E-22 1.433E+03 0.99998
