   Extinction, Scattering, and Absorption Properties Computed for
   Carbonaceous - Silicate Model for Interstellar Dust with R_V=4.0

Model consists of mixture of carbonaceous grains and amorphous
silicate grains.  Carbonaceous grains are PAH-like when small, and
graphite-like when large (see Li & Draine 2001).  Size distributions
from Weingartner & Draine (2001, hereafter WD01) case "A" model for
R_V=4.0, renormalized following Draine (2003a) [see below].

PAH optical properties are from Li & Draine (2001).  The PAH/graphitic
grains in the log-normal size distributions are assumed to be 50%
neutral and 50% ionized.  The PAH/graphitic grains in the size
distribution given by eq. (5,6) of Weingartner & Draine (2001) are
assumed to be 100% ionized.

Graphite and silicate optical properties from Draine (2003b).

For R_V=3.1: grain abundances relative to H have been reduced by a
             factor 0.93 relative to the R_V=3.1 size distribution with
	     [C/H]_PAH=60ppm in WD01.
             Factor 0.93 is due to reduction in adopted value for
             A_Ic/N_H in local ISM.
	     PAH C abundance relative to H is assumed to be
             [C/H]_PAH = 0.93*60ppm = 55.8ppm

For R_V=4.0: THIS MODEL
	     grain abundances relative to H have been increased by a
             factor 0.93*1.27=1.18 relative to the R_V=4.0 size
             distribution with [C/H]_PAH=40ppm in WD01
             Factor 0.93 is due to reduction in adopted value for
             A_Ic/N_H in local ISM.
             Factor 1.27 is the increase in A_Ic/N_H for R_V=4.0
             relative to A_Ic/N_H for R_V=3.1, based on eq.(5) of
             Draine (2003a).
             PAH C abundance relative to H is assumed to be
             [C/H]_PAH = 0.93*1.27*40ppm = 47.2ppm

For R_V=5.5: grain abundances relative to H have been increased by a
             factor 0.93*1.52=1.42 relative to the R_V=4.0 size
             distribution with [C/H]_PAH=30ppm in WD01.
             Factor 0.93 is due to reduction in adopted value for
             A_Ic/N_H in local ISM.
             Factor 1.52 is the increase in A_Ic/N_H for R_V=5.5
             relative to A_Ic/N_H for R_V=3.1, based on eq.(5) of
             Draine (2003a).
             PAH C abundance relative to H is assumed to be
	     [C/H]_PAH = 0.93*1.52*30ppm = 42.4ppm

References:

Draine, B.T. 2003a, "Interstellar Dust Grains", Annu. Rev. Astr. Astrophys.,
    41, 241-289
Draine, B.T. 2003b, "Scattering by Interstellar Dust Grains. I. Optical
    and Ultraviolet", Astrophys. J., 598, 1017-1025
Draine, B.T. 2003c, "Scattering by Interstellar Dust Grains. II. X-Rays",
    Astrophys. J., 598, 1026-1037
Li, A., & Draine, B.T. 2001, "Infrared Emission from Interstellar Dust.
    II. The Diffuse Interstellar Medium", Astrophys. J., 554, 778-802
Weingartner, J.C., & Draine, B.T. 2001, Dust Grain Size Distributions and
    Extinction in the Milky Way, LMC, and SMC", Astrophys. J., 548,
    296-309 (WD01).

This table was calculated by B.T. Draine, Princeton University,
1.94984E-02 0.4535  0.9703 7.744E-22 2.150E+04 0.95608
1.90546E-02 0.4587  0.9718 7.659E-22 2.106E+04 0.95806
1.86209E-02 0.4626  0.9735 7.564E-22 2.065E+04 0.96032
1.81970E-02 0.4646  0.9752 7.470E-22 2.032E+04 0.96268
1.77828E-02 0.4653  0.9765 7.424E-22 2.016E+04 0.96437
1.73780E-02 0.4693  0.9776 7.368E-22 1.986E+04 0.96590
1.69824E-02 0.4716  0.9787 7.313E-22 1.963E+04 0.96750
1.65959E-02 0.4764  0.9798 7.253E-22 1.929E+04 0.96894
1.62181E-02 0.4790  0.9810 7.183E-22 1.901E+04 0.97062
1.58489E-02 0.4818  0.9820 7.122E-22 1.874E+04 0.97212
1.54882E-02 0.4847  0.9830 7.061E-22 1.848E+04 0.97356
1.51356E-02 0.4876  0.9840 6.999E-22 1.822E+04 0.97498
1.47911E-02 0.4902  0.9850 6.935E-22 1.796E+04 0.97636
1.44544E-02 0.4927  0.9859 6.873E-22 1.771E+04 0.97767
1.41254E-02 0.4950  0.9867 6.805E-22 1.745E+04 0.97900
1.38038E-02 0.4965  0.9876 6.734E-22 1.722E+04 0.98031
1.34896E-02 0.4956  0.9885 6.656E-22 1.705E+04 0.98166
1.31826E-02 0.4963  0.9889 6.659E-22 1.704E+04 0.98220
1.28825E-02 0.4988  0.9897 6.559E-22 1.670E+04 0.98355
1.25893E-02 0.4986  0.9904 6.493E-22 1.654E+04 0.98458
1.23985E-02 0.4966  0.9909 6.427E-22 1.643E+04 0.98541 100 eV
1.23027E-02 0.4946  0.9912 6.405E-22 1.644E+04 0.98574
1.20226E-02 0.4827  0.9919 6.285E-22 1.651E+04 0.98702
1.19220E-02 0.4717  0.9920 6.300E-22 1.690E+04 0.98722 104 eV
1.18080E-02 0.4676  0.9909 6.658E-22 1.801E+04 0.98555 105 eV
1.17630E-02 0.4720  0.9902 6.803E-22 1.824E+04 0.98448 105.4 eV
1.17490E-02 0.4739  0.9899 6.846E-22 1.829E+04 0.98408
1.17410E-02 0.4751  0.9898 6.871E-22 1.832E+04 0.98384 105.6 eV Si L_23 peak
1.17190E-02 0.4794  0.9896 6.888E-22 1.822E+04 0.98351 105.8 eV
1.16967E-02 0.4837  0.9894 6.897E-22 1.809E+04 0.98325 106 eV
1.14815E-02 0.5074  0.9906 6.669E-22 1.669E+04 0.98479
1.12202E-02 0.5074  0.9916 6.536E-22 1.635E+04 0.98635
1.09648E-02 0.5050  0.9918 6.545E-22 1.645E+04 0.98671
1.07152E-02 0.5180  0.9920 6.520E-22 1.596E+04 0.98700
1.04713E-02 0.5233  0.9928 6.400E-22 1.550E+04 0.98821
1.02329E-02 0.5200  0.9932 6.360E-22 1.551E+04 0.98887
1.00000E-02 0.5228  0.9933 6.364E-22 1.542E+04 0.98909
9.77237E-03 0.5342  0.9935 6.348E-22 1.502E+04 0.98934
9.54993E-03 0.5415  0.9940 6.264E-22 1.459E+04 0.99014
9.33254E-03 0.5457  0.9945 6.192E-22 1.429E+04 0.99084
9.12011E-03 0.5490  0.9949 6.128E-22 1.404E+04 0.99145
8.91251E-03 0.5513  0.9952 6.071E-22 1.383E+04 0.99200
8.70964E-03 0.5538  0.9955 6.017E-22 1.364E+04 0.99248
8.51138E-03 0.5567  0.9958 5.965E-22 1.343E+04 0.99293
8.31764E-03 0.5592  0.9960 5.913E-22 1.324E+04 0.99336
8.12830E-03 0.5607  0.9963 5.851E-22 1.306E+04 0.99381
7.97840E-03 0.5530  0.9964 5.842E-22 1.326E+04 0.99396 155.4 eV
7.96810E-03 0.5537  0.9964 5.851E-22 1.326E+04 0.99393 155.6 eV Si L_1 peak
7.95790E-03 0.5548  0.9964 5.857E-22 1.324E+04 0.99391 155.8 eV
7.94328E-03 0.5567  0.9964 5.860E-22 1.320E+04 0.99390
7.76247E-03 0.5668  0.9966 5.797E-22 1.275E+04 0.99432
7.58578E-03 0.5687  0.9968 5.752E-22 1.260E+04 0.99463
7.41310E-03 0.5752  0.9970 5.704E-22 1.231E+04 0.99494
7.24436E-03 0.5771  0.9972 5.651E-22 1.214E+04 0.99525
7.07946E-03 0.5809  0.9973 5.611E-22 1.194E+04 0.99550
6.91831E-03 0.5868  0.9975 5.559E-22 1.167E+04 0.99577
6.76083E-03 0.5911  0.9977 5.504E-22 1.143E+04 0.99604
6.60693E-03 0.5951  0.9978 5.450E-22 1.121E+04 0.99629
6.45654E-03 0.5988  0.9979 5.397E-22 1.100E+04 0.99652
6.30957E-03 0.6027  0.9981 5.342E-22 1.078E+04 0.99674
6.16595E-03 0.6067  0.9982 5.287E-22 1.056E+04 0.99694
6.02560E-03 0.6107  0.9983 5.232E-22 1.034E+04 0.99714
5.88844E-03 0.6148  0.9984 5.173E-22 1.012E+04 0.99732
5.75440E-03 0.6187  0.9985 5.112E-22 9.899E+03 0.99749
5.62341E-03 0.6226  0.9986 5.048E-22 9.676E+03 0.99766
5.49541E-03 0.6266  0.9987 4.984E-22 9.453E+03 0.99781
5.37032E-03 0.6304  0.9988 4.916E-22 9.229E+03 0.99795
5.24807E-03 0.6339  0.9989 4.843E-22 9.006E+03 0.99809
5.12861E-03 0.6370  0.9990 4.764E-22 8.784E+03 0.99821
5.01187E-03 0.6394  0.9990 4.674E-22 8.560E+03 0.99833
4.89779E-03 0.6411  0.9991 4.574E-22 8.337E+03 0.99844
4.78630E-03 0.6420  0.9992 4.463E-22 8.116E+03 0.99854
4.67735E-03 0.6403  0.9992 4.321E-22 7.896E+03 0.99863
4.57088E-03 0.6359  0.9993 4.151E-22 7.676E+03 0.99870
4.46684E-03 0.6275  0.9993 3.941E-22 7.456E+03 0.99875
4.42800E-03 0.6292  0.9993 3.914E-22 7.373E+03 0.99878 280.0 eV
4.41220E-03 0.6351  0.9993 3.960E-22 7.339E+03 0.99881 281.0 eV
4.39660E-03 0.6465  0.9993 4.069E-22 7.306E+03 0.99885 282.0 eV
4.38110E-03 0.6646  0.9994 4.357E-22 7.423E+03 0.99889 283.0 eV
4.37330E-03 0.6769  0.9993 4.604E-22 7.555E+03 0.99887 283.5 eV
4.36560E-03 0.6790  0.9992 5.041E-22 8.220E+03 0.99867 284.0 eV
4.36516E-03 0.6720  0.9991 5.081E-22 8.465E+03 0.99864
4.35800E-03 0.5469  0.9987 5.898E-22 1.357E+04 0.99809 284.5 eV
4.35030E-03 0.4801  0.9983 6.564E-22 1.733E+04 0.99769 285.0 eV
4.34730E-03 0.4651  0.9982 6.740E-22 1.831E+04 0.99760 285.2 eV
4.34420E-03 0.4563  0.9982 6.855E-22 1.893E+04 0.99753 285.4 eV C K peak
4.34120E-03 0.4611  0.9983 6.729E-22 1.842E+04 0.99768 285.6 eV
4.33810E-03 0.4750  0.9985 6.461E-22 1.723E+04 0.99793 285.8 eV
4.33510E-03 0.4996  0.9989 6.000E-22 1.525E+04 0.99830 286.0 eV
4.32750E-03 0.5172  0.9991 5.606E-22 1.375E+04 0.99858 286.5 eV
4.32000E-03 0.5268  0.9992 5.379E-22 1.293E+04 0.99869 287.0 eV
4.30500E-03 0.5310  0.9992 5.247E-22 1.250E+04 0.99876 288.0 eV
4.29010E-03 0.5365  0.9993 5.143E-22 1.211E+04 0.99880 289.0 eV
4.27530E-03 0.5442  0.9993 4.972E-22 1.151E+04 0.99886 290.0 eV
4.26800E-03 0.5451  0.9993 4.912E-22 1.135E+04 0.99888 290.5 eV
4.26579E-03 0.5453  0.9993 4.901E-22 1.132E+04 0.99888
4.26060E-03 0.5460  0.9994 4.896E-22 1.129E+04 0.99888 291.0 eV
4.25770E-03 0.5397  0.9993 5.038E-22 1.178E+04 0.99886 291.2 eV
4.25330E-03 0.5216  0.9992 5.386E-22 1.309E+04 0.99875 291.5 eV
4.24600E-03 0.5119  0.9992 5.547E-22 1.375E+04 0.99869 292.0 eV
4.23150E-03 0.5119  0.9992 5.578E-22 1.383E+04 0.99868 293.0 eV
4.21710E-03 0.5153  0.9992 5.561E-22 1.369E+04 0.99869 294.0 eV
4.20280E-03 0.5194  0.9992 5.532E-22 1.350E+04 0.99870 295.0 eV
4.18860E-03 0.5249  0.9992 5.495E-22 1.326E+04 0.99872 296.0 eV
4.17450E-03 0.5355  0.9992 5.352E-22 1.263E+04 0.99878 297.0 eV
4.16869E-03 0.5371  0.9992 5.324E-22 1.252E+04 0.99880
4.16050E-03 0.5381  0.9993 5.298E-22 1.243E+04 0.99882 298.0 eV
4.14660E-03 0.5415  0.9993 5.250E-22 1.223E+04 0.99884 299.0 eV
4.13280E-03 0.5451  0.9993 5.177E-22 1.196E+04 0.99888 300.0 eV
4.10540E-03 0.5409  0.9993 5.183E-22 1.209E+04 0.99890 302.0 eV
4.07840E-03 0.5345  0.9993 5.306E-22 1.255E+04 0.99887 304.0 eV
4.07380E-03 0.5345  0.9993 5.312E-22 1.256E+04 0.99887
4.05180E-03 0.5336  0.9993 5.343E-22 1.266E+04 0.99887 306.0 eV
3.98107E-03 0.5451  0.9992 5.374E-22 1.242E+04 0.99885
3.89045E-03 0.5713  0.9993 5.122E-22 1.115E+04 0.99898
3.80189E-03 0.5809  0.9994 4.999E-22 1.064E+04 0.99907
3.71535E-03 0.5871  0.9994 4.923E-22 1.032E+04 0.99913
3.63078E-03 0.5939  0.9995 4.850E-22 1.000E+04 0.99918
3.54813E-03 0.6013  0.9995 4.772E-22 9.663E+03 0.99923
3.46737E-03 0.6087  0.9995 4.691E-22 9.322E+03 0.99927
3.38844E-03 0.6158  0.9996 4.607E-22 8.989E+03 0.99932
3.31131E-03 0.6227  0.9996 4.520E-22 8.662E+03 0.99935
3.23594E-03 0.6292  0.9996 4.431E-22 8.345E+03 0.99939
3.16228E-03 0.6355  0.9996 4.339E-22 8.033E+03 0.99943
3.09030E-03 0.6415  0.9996 4.244E-22 7.728E+03 0.99946
3.01995E-03 0.6469  0.9997 4.147E-22 7.437E+03 0.99949
2.95121E-03 0.6522  0.9997 4.046E-22 7.148E+03 0.99952
2.88403E-03 0.6572  0.9997 3.941E-22 6.862E+03 0.99954
2.81838E-03 0.6620  0.9997 3.832E-22 6.579E+03 0.99957
2.75423E-03 0.6663  0.9997 3.718E-22 6.303E+03 0.99959
2.69153E-03 0.6697  0.9997 3.600E-22 6.040E+03 0.99961
2.63027E-03 0.6724  0.9997 3.475E-22 5.783E+03 0.99963
2.57040E-03 0.6740  0.9998 3.341E-22 5.533E+03 0.99965
2.51189E-03 0.6736  0.9998 3.193E-22 5.294E+03 0.99966
2.45471E-03 0.6691  0.9998 3.013E-22 5.064E+03 0.99967
2.39883E-03 0.6578  0.9998 2.783E-22 4.838E+03 0.99968
2.38430E-03 0.6534  0.9998 2.715E-22 4.779E+03 0.99968 520.0 eV
2.36160E-03 0.6381  0.9998 2.551E-22 4.688E+03 0.99968 525.0 eV
2.34820E-03 0.6070  0.9998 2.388E-22 4.767E+03 0.99967 528.0 eV
2.34423E-03 0.5851  0.9998 2.404E-22 5.067E+03 0.99966
2.33930E-03 0.5763  0.9998 2.380E-22 5.122E+03 0.99966 530.0 eV
2.33490E-03 0.5676  0.9998 2.325E-22 5.106E+03 0.99965 531.0 eV
2.33050E-03 0.5498  0.9997 2.254E-22 5.153E+03 0.99964 532.0 eV
2.32620E-03 0.5206  0.9997 2.209E-22 5.378E+03 0.99963 533.0 eV
2.32180E-03 0.4903  0.9997 2.119E-22 5.484E+03 0.99961 534.0 eV
2.31750E-03 0.4240  0.9997 2.068E-22 6.050E+03 0.99956 535.0 eV
2.31310E-03 0.3494  0.9996 2.267E-22 7.492E+03 0.99953 536.0 eV
2.31100E-03 0.3321  0.9997 2.529E-22 8.580E+03 0.99953 536.5 eV
2.30880E-03 0.3478  0.9997 3.143E-22 1.041E+04 0.99956 537.0 eV
2.30710E-03 0.3689  0.9997 3.488E-22 1.118E+04 0.99956 537.4 eV
2.30630E-03 0.3795  0.9997 3.577E-22 1.127E+04 0.99956 537.6 eV O K peak
2.30540E-03 0.3927  0.9997 3.626E-22 1.118E+04 0.99957 537.8 eV
2.30450E-03 0.4059  0.9997 3.661E-22 1.105E+04 0.99957 538.0 eV
2.30240E-03 0.4343  0.9997 3.636E-22 1.045E+04 0.99959 538.5 eV
2.30030E-03 0.4623  0.9997 3.593E-22 9.813E+03 0.99961 539.0 eV
2.29960E-03 0.4701  0.9997 3.561E-22 9.584E+03 0.99962 540.0 eV
2.29180E-03 0.4934  0.9998 3.215E-22 8.273E+03 0.99965 541.0 eV
2.29087E-03 0.4928  0.9998 3.197E-22 8.236E+03 0.99965
2.28750E-03 0.4917  0.9998 3.151E-22 8.136E+03 0.99965 542.0 eV
2.28330E-03 0.4854  0.9998 3.095E-22 8.089E+03 0.99965 543.0 eV
2.27910E-03 0.4704  0.9998 3.107E-22 8.358E+03 0.99964 544.0 eV
2.27490E-03 0.4628  0.9998 3.215E-22 8.772E+03 0.99964 545.0 eV
2.27290E-03 0.4669  0.9998 3.292E-22 8.914E+03 0.99964 545.5 eV
2.27080E-03 0.4799  0.9998 3.327E-22 8.790E+03 0.99965 546.0 eV
2.26660E-03 0.4995  0.9998 3.325E-22 8.453E+03 0.99966 547.0 eV
2.26250E-03 0.5130  0.9998 3.303E-22 8.171E+03 0.99966 548.0 eV
2.25840E-03 0.5256  0.9998 3.235E-22 7.795E+03 0.99967 549.0 eV
2.25430E-03 0.5244  0.9998 3.173E-22 7.665E+03 0.99967 550.0 eV
2.25020E-03 0.5198  0.9998 3.105E-22 7.574E+03 0.99967 551.0 eV
2.24610E-03 0.5014  0.9998 3.092E-22 7.831E+03 0.99967 552.0 eV
2.24200E-03 0.4908  0.9998 3.177E-22 8.217E+03 0.99966 553.0 eV
2.23872E-03 0.4964  0.9998 3.214E-22 8.221E+03 0.99967
2.23800E-03 0.4981  0.9998 3.219E-22 8.206E+03 0.99967 554.0 eV
2.23390E-03 0.4998  0.9998 3.233E-22 8.213E+03 0.99967 555.0 eV
2.22750E-03 0.5002  0.9998 3.326E-22 8.444E+03 0.99967 556.6 eV
2.22590E-03 0.5059  0.9998 3.350E-22 8.406E+03 0.99967 557.0 eV
2.22190E-03 0.5224  0.9998 3.376E-22 8.189E+03 0.99968 558.0 eV
2.21800E-03 0.5375  0.9998 3.362E-22 7.899E+03 0.99968 559.0 eV
2.21400E-03 0.5472  0.9998 3.331E-22 7.660E+03 0.99969 560.0 eV
2.18776E-03 0.5712  0.9998 3.179E-22 6.923E+03 0.99971
2.13796E-03 0.5750  0.9998 3.049E-22 6.581E+03 0.99972
2.08930E-03 0.5810  0.9998 2.973E-22 6.326E+03 0.99974
2.04174E-03 0.5871  0.9998 2.898E-22 6.077E+03 0.99975
1.99526E-03 0.5927  0.9998 2.819E-22 5.831E+03 0.99977
1.94984E-03 0.5975  0.9999 2.735E-22 5.591E+03 0.99978
1.90546E-03 0.6011  0.9999 2.645E-22 5.358E+03 0.99979
1.86209E-03 0.6026  0.9999 2.541E-22 5.130E+03 0.99980
1.81970E-03 0.6001  0.9999 2.416E-22 4.908E+03 0.99981
1.77828E-03 0.5797  0.9999 2.203E-22 4.704E+03 0.99981
1.77120E-03 0.5679  0.9999 2.129E-22 4.672E+03 0.99981 700.0 eV
1.76870E-03 0.5616  0.9999 2.093E-22 4.661E+03 0.99980 701.0 eV
1.76620E-03 0.5531  0.9999 2.049E-22 4.651E+03 0.99980 702.0 eV
1.76360E-03 0.5406  0.9999 1.989E-22 4.641E+03 0.99980 703.0 eV
1.76110E-03 0.5211  0.9999 1.905E-22 4.634E+03 0.99979 704.0 eV
1.75860E-03 0.4775  0.9998 1.769E-22 4.695E+03 0.99977 705.0 eV
1.75740E-03 0.4310  0.9998 1.714E-22 4.954E+03 0.99975 705.5 eV
1.75610E-03 0.3672  0.9998 1.811E-22 5.822E+03 0.99974 706.0 eV
1.75560E-03 0.3493  0.9998 1.934E-22 6.393E+03 0.99974 706.2 eV
1.75520E-03 0.3413  0.9998 2.063E-22 6.901E+03 0.99974 706.4 eV
1.75470E-03 0.3382  0.9998 2.257E-22 7.588E+03 0.99975 706.6 eV
1.75420E-03 0.3415  0.9998 2.473E-22 8.271E+03 0.99975 706.8 eV
1.75370E-03 0.3487  0.9998 2.693E-22 8.908E+03 0.99976 707.0 eV
1.75320E-03 0.3582  0.9998 2.888E-22 9.414E+03 0.99976 707.2 eV
1.75270E-03 0.3695  0.9998 3.072E-22 9.837E+03 0.99975 707.4 eV
1.75220E-03 0.3814  0.9998 3.211E-22 1.009E+04 0.99975 707.6 eV
1.75170E-03 0.3941  0.9998 3.309E-22 1.018E+04 0.99975 707.8 eV Fe L_3 peak
1.75120E-03 0.4081  0.9998 3.367E-22 1.012E+04 0.99975 708.0 eV
1.75070E-03 0.4246  0.9998 3.393E-22 9.915E+03 0.99975 708.2 eV
1.75020E-03 0.4434  0.9999 3.391E-22 9.586E+03 0.99976 708.4 eV
1.74970E-03 0.4632  0.9999 3.369E-22 9.186E+03 0.99977 708.6 eV
1.74920E-03 0.4828  0.9999 3.328E-22 8.742E+03 0.99978 708.8 eV
1.74870E-03 0.5014  0.9999 3.265E-22 8.268E+03 0.99979 709.0 eV
1.74820E-03 0.5161  0.9999 3.188E-22 7.837E+03 0.99979 709.2 eV
1.74770E-03 0.5277  0.9999 3.120E-22 7.483E+03 0.99980 709.4 eV
1.74720E-03 0.5332  0.9999 3.060E-22 7.255E+03 0.99980 709.6 eV
1.74670E-03 0.5337  0.9999 3.011E-22 7.131E+03 0.99980 709.8 eV
1.74630E-03 0.5316  0.9999 2.982E-22 7.093E+03 0.99980 710.0 eV
1.74500E-03 0.5287  0.9999 2.949E-22 7.059E+03 0.99980 710.5 eV
1.74380E-03 0.5415  0.9999 2.929E-22 6.820E+03 0.99981 711.0 eV
1.74260E-03 0.5633  0.9999 2.871E-22 6.368E+03 0.99981 711.5 eV
1.74130E-03 0.5819  0.9999 2.775E-22 5.894E+03 0.99982 712.0 eV
1.73890E-03 0.5828  0.9999 2.616E-22 5.542E+03 0.99982 713.0 eV
1.73780E-03 0.5780  0.9999 2.575E-22 5.519E+03 0.99982
1.73650E-03 0.5727  0.9999 2.537E-22 5.506E+03 0.99982 714.0 eV
1.73400E-03 0.5646  0.9999 2.486E-22 5.498E+03 0.99982 715.0 eV
1.73160E-03 0.5579  0.9999 2.445E-22 5.490E+03 0.99982 716.0 eV
1.72920E-03 0.5503  0.9999 2.401E-22 5.484E+03 0.99982 717.0 eV
1.72680E-03 0.5355  0.9999 2.334E-22 5.508E+03 0.99981 718.0 eV
1.72440E-03 0.4955  0.9999 2.311E-22 5.921E+03 0.99981 719.0 eV
1.72320E-03 0.4729  0.9999 2.408E-22 6.446E+03 0.99980 719.5 eV
1.72200E-03 0.4543  0.9999 2.565E-22 7.111E+03 0.99980 720.0 eV
1.72150E-03 0.4547  0.9999 2.638E-22 7.307E+03 0.99980 720.2 eV
1.72100E-03 0.4587  0.9999 2.702E-22 7.428E+03 0.99980 720.4 eV
1.72060E-03 0.4642  0.9999 2.744E-22 7.467E+03 0.99980 720.6 eV Fe L_2 peak
1.72010E-03 0.4736  0.9999 2.781E-22 7.436E+03 0.99980 720.8 eV
1.71960E-03 0.4847  0.9999 2.799E-22 7.325E+03 0.99980 721.0 eV
1.71910E-03 0.4970  0.9999 2.800E-22 7.152E+03 0.99981 721.2 eV
1.71840E-03 0.5132  0.9999 2.784E-22 6.885E+03 0.99981 721.5 eV
1.71720E-03 0.5306  0.9999 2.735E-22 6.520E+03 0.99981 722.0 eV
1.71600E-03 0.5362  0.9999 2.686E-22 6.327E+03 0.99982 722.5 eV
1.71490E-03 0.5353  0.9999 2.670E-22 6.303E+03 0.99982 723.0 eV
1.71250E-03 0.5430  0.9999 2.657E-22 6.167E+03 0.99982 724.0 eV
1.71010E-03 0.5536  0.9999 2.607E-22 5.910E+03 0.99982 725.0 eV
1.70780E-03 0.5527  0.9999 2.570E-22 5.839E+03 0.99982 726.0 eV
1.70310E-03 0.5493  0.9999 2.542E-22 5.818E+03 0.99982 728.0 eV
1.69840E-03 0.5485  0.9999 2.529E-22 5.800E+03 0.99982 730.0 eV
1.69824E-03 0.5484  0.9999 2.529E-22 5.799E+03 0.99982
1.65959E-03 0.5514  0.9999 2.475E-22 5.640E+03 0.99983
1.62181E-03 0.5562  0.9999 2.432E-22 5.483E+03 0.99984
1.58489E-03 0.5606  0.9999 2.388E-22 5.329E+03 0.99985
1.54882E-03 0.5656  0.9999 2.348E-22 5.181E+03 0.99986
1.51356E-03 0.5734  0.9999 2.294E-22 4.969E+03 0.99987
1.47911E-03 0.5788  0.9999 2.226E-22 4.763E+03 0.99987
1.44544E-03 0.5711  0.9999 2.215E-22 4.825E+03 0.99988
1.41254E-03 0.5846  0.9999 2.151E-22 4.538E+03 0.99988
1.38038E-03 0.5883  0.9999 2.098E-22 4.387E+03 0.99989
1.34896E-03 0.5961  0.9999 2.042E-22 4.190E+03 0.99990
1.31826E-03 0.6015  0.9999 1.982E-22 4.012E+03 0.99990
1.28825E-03 0.6070  0.9999 1.926E-22 3.844E+03 0.99991
1.25893E-03 0.6128  0.9999 1.867E-22 3.671E+03 0.99991
1.23027E-03 0.6182  1.0000 1.808E-22 3.505E+03 0.99992
1.20226E-03 0.6235  1.0000 1.749E-22 3.345E+03 0.99992
1.17490E-03 0.6286  1.0000 1.689E-22 3.187E+03 0.99992
1.14815E-03 0.6335  1.0000 1.630E-22 3.034E+03 0.99993
1.12202E-03 0.6381  1.0000 1.571E-22 2.887E+03 0.99993
1.09648E-03 0.6425  1.0000 1.512E-22 2.746E+03 0.99993
1.07152E-03 0.6466  1.0000 1.454E-22 2.610E+03 0.99994
1.04713E-03 0.6504  1.0000 1.397E-22 2.480E+03 0.99994
1.02329E-03 0.6541  1.0000 1.341E-22 2.355E+03 0.99994
1.00000E-03 0.6568  1.0000 1.282E-22 2.235E+03 0.99995
9.77237E-04 0.6560  1.0000 1.213E-22 2.119E+03 0.99995
9.54993E-04 0.6498  1.0000 1.130E-22 2.010E+03 0.99995
9.50070E-04 0.6334  1.0000 1.107E-22 2.061E+03 0.99995 1305.0 eV
9.49340E-04 0.6263  1.0000 1.101E-22 2.090E+03 0.99995 1306.0 eV
9.48620E-04 0.6198  1.0000 1.088E-22 2.102E+03 0.99995 1307.0 eV
9.47890E-04 0.6019  1.0000 1.081E-22 2.185E+03 0.99995 1308.0 eV
9.47170E-04 0.5628  1.0000 1.091E-22 2.423E+03 0.99995 1309.0 eV
9.46800E-04 0.5416  1.0000 1.143E-22 2.661E+03 0.99995 1309.5 eV
9.46440E-04 0.5058  1.0000 1.255E-22 3.152E+03 0.99995 1310.0 eV
9.46150E-04 0.4909  1.0000 1.325E-22 3.428E+03 0.99995 1310.4 eV
9.46010E-04 0.4913  1.0000 1.341E-22 3.464E+03 0.99995 1310.6 eV Mg K peak
9.45870E-04 0.4969  1.0000 1.347E-22 3.442E+03 0.99995 1310.8 eV
9.45720E-04 0.5064  1.0000 1.349E-22 3.381E+03 0.99995 1311.0 eV
9.45360E-04 0.5338  1.0000 1.349E-22 3.193E+03 0.99995 1311.5 eV
9.45000E-04 0.5602  1.0000 1.330E-22 2.971E+03 0.99995 1312.0 eV
9.44280E-04 0.5920  1.0000 1.275E-22 2.643E+03 0.99995 1313.0 eV
9.43560E-04 0.5932  1.0000 1.250E-22 2.583E+03 0.99995 1314.0 eV
9.42840E-04 0.5934  1.0000 1.236E-22 2.553E+03 0.99995 1315.0 eV
9.42130E-04 0.5923  1.0000 1.227E-22 2.541E+03 0.99995 1316.0 eV
9.41410E-04 0.5851  1.0000 1.234E-22 2.600E+03 0.99995 1317.0 eV
9.40700E-04 0.5775  1.0000 1.256E-22 2.696E+03 0.99995 1318.0 eV
9.39980E-04 0.5808  1.0000 1.267E-22 2.698E+03 0.99995 1319.0 eV
9.39270E-04 0.5916  1.0000 1.263E-22 2.620E+03 0.99995 1320.0 eV
9.37850E-04 0.6062  1.0000 1.238E-22 2.476E+03 0.99995 1322.0 eV
9.36440E-04 0.6064  1.0000 1.216E-22 2.431E+03 0.99995 1324.0 eV
9.35020E-04 0.5914  1.0000 1.236E-22 2.564E+03 0.99995 1326.0 eV
9.36610E-04 0.6069  1.0000 1.218E-22 2.432E+03 0.99995 1328.0 eV
9.33254E-04 0.5933  1.0000 1.246E-22 2.574E+03 0.99995
9.32210E-04 0.5930  1.0000 1.260E-22 2.605E+03 0.99995 1330.0 eV
9.12011E-04 0.6302  1.0000 1.166E-22 2.190E+03 0.99995
8.91251E-04 0.6352  1.0000 1.122E-22 2.078E+03 0.99996
8.70964E-04 0.6403  1.0000 1.079E-22 1.971E+03 0.99996
8.51138E-04 0.6452  1.0000 1.037E-22 1.868E+03 0.99996
8.31764E-04 0.6497  1.0000 9.950E-23 1.770E+03 0.99996
8.12830E-04 0.6539  1.0000 9.545E-23 1.678E+03 0.99996
7.94328E-04 0.6581  1.0000 9.144E-23 1.588E+03 0.99997
7.76247E-04 0.6621  1.0000 8.749E-23 1.502E+03 0.99997
7.58578E-04 0.6659  1.0000 8.367E-23 1.420E+03 0.99997
